nSerialNumber,TimeStamp,sSymbol,nBestBuyOrderPrice,nBestBuyOrderQuantity,nBestSellOrderPrice,nBestSellOrderQuantity,nLastTradedPrice,nTotalTradedQuantity
4047,01-09-2017 10:25,XYZ Corporation,1197.35,26,1197.95,93,1197.95,553075
4048,01-09-2017 10:25,XYZ Corporation,1197.35,26,1197.95,93,1197.95,553075
4049,01-09-2017 10:25,XYZ Corporation,1197.3,205,1197.95,88,1197.95,553110
4050,01-09-2017 10:25,XYZ Corporation,1197.3,205,1197.95,88,1197.95,553110
4051,01-09-2017 10:25,XYZ Corporation,1197.3,205,1197.5,77,1197.5,553133
4052,01-09-2017 10:25,XYZ Corporation,1197.3,205,1197.5,75,1197.5,553135
4053,01-09-2017 10:25,XYZ Corporation,1197.35,27,1198,1132,1197.95,553339
4054,01-09-2017 10:25,XYZ Corporation,1197.25,24,1198,1134,1197.25,553412
4055,01-09-2017 10:25,XYZ Corporation,1197.05,10,1197.75,26,1197.15,553502
4056,01-09-2017 10:25,XYZ Corporation,1197,440,1197.5,200,1197,553518
4057,01-09-2017 10:25,XYZ Corporation,1197,440,1197.5,200,1197,553518
4058,01-09-2017 10:25,XYZ Corporation,1197,440,1197.5,200,1197,553518
4059,01-09-2017 10:26,XYZ Corporation,1197,415,1197.5,200,1197,553543
4060,01-09-2017 10:26,XYZ Corporation,1197,415,1197.5,200,1197,553543
4061,01-09-2017 10:26,XYZ Corporation,1197,415,1197.5,200,1197,553543
4062,01-09-2017 10:26,XYZ Corporation,1197,415,1197.5,200,1197,553543
4063,01-09-2017 10:26,XYZ Corporation,1197,415,1197.5,200,1197,553543
4064,01-09-2017 10:26,XYZ Corporation,1197,391,1197.5,175,1197.5,553568
4065,01-09-2017 10:26,XYZ Corporation,1197,314,1197.5,175,1197,553669
4066,01-09-2017 10:26,XYZ Corporation,1197,314,1197.5,175,1197,553669
4067,01-09-2017 10:26,XYZ Corporation,1197,314,1197.5,175,1197,553669
4068,01-09-2017 10:26,XYZ Corporation,1197,288,1197.5,175,1197,553695
4069,01-09-2017 10:26,XYZ Corporation,1197.05,1,1197.5,175,1197,553695
4070,01-09-2017 10:26,XYZ Corporation,1197.05,1,1197.5,125,1197.5,553745
4071,01-09-2017 10:26,XYZ Corporation,1197.05,1,1197.45,34,1197.05,553750
4072,01-09-2017 10:26,XYZ Corporation,1197.05,1,1197.5,115,1197.5,553760
4073,01-09-2017 10:26,XYZ Corporation,1197,269,1197.4,64,1197,553787
4074,01-09-2017 10:26,XYZ Corporation,1197,269,1197.5,115,1197.4,553790
4075,01-09-2017 10:26,XYZ Corporation,1197,269,1197.5,115,1197.4,553790
4076,01-09-2017 10:26,XYZ Corporation,1197,269,1197.5,115,1197.4,553790
4077,01-09-2017 10:26,XYZ Corporation,1197,202,1197.05,125,1197,553858
4078,01-09-2017 10:26,XYZ Corporation,1196.35,34,1197,26,1196.55,554101
4079,01-09-2017 10:26,XYZ Corporation,1196.35,34,1197,26,1196.55,554101
4080,01-09-2017 10:26,XYZ Corporation,1196.35,34,1197,25,1196.55,554101
4081,01-09-2017 10:26,XYZ Corporation,1196.5,24,1197.35,26,1197.5,554351
4082,01-09-2017 10:26,XYZ Corporation,1196.5,24,1197.35,26,1197.5,554351
4083,01-09-2017 10:26,XYZ Corporation,1196.55,34,1197.35,26,1197.5,554351
4084,01-09-2017 10:26,XYZ Corporation,1196.55,34,1197.35,26,1197.5,554351
4085,01-09-2017 10:26,XYZ Corporation,1196.55,34,1197.35,26,1197.5,554351
4086,01-09-2017 10:26,XYZ Corporation,1196.75,24,1197.5,84,1197.5,554351
4087,01-09-2017 10:26,XYZ Corporation,1196.6,33,1197.45,26,1196.6,554376
4088,01-09-2017 10:26,XYZ Corporation,1197,50,1197.65,61,1197.85,554505
4089,01-09-2017 10:26,XYZ Corporation,1197,152,1197.65,61,1197.85,554505
4090,01-09-2017 10:26,XYZ Corporation,1197,102,1197.5,12,1197,554555
4091,01-09-2017 10:26,XYZ Corporation,1197,102,1197.5,12,1197,554555
4092,01-09-2017 10:26,XYZ Corporation,1197,52,1197.5,12,1197,554605
4093,01-09-2017 10:26,XYZ Corporation,1197.05,5,1197.8,26,1197.05,554639
4094,01-09-2017 10:26,XYZ Corporation,1197.05,5,1197.8,26,1197.05,554639
4095,01-09-2017 10:26,XYZ Corporation,1197.05,10,1197.75,44,1197.05,554679
4096,01-09-2017 10:26,XYZ Corporation,1196.9,34,1197.7,26,1196.95,554809
4097,01-09-2017 10:26,XYZ Corporation,1196.9,35,1197.7,26,1196.95,554809
4098,01-09-2017 10:26,XYZ Corporation,1196.5,503,1197.45,20,1196.4,554965
4099,01-09-2017 10:26,XYZ Corporation,1196.8,26,1197.6,26,1196.4,554965
4100,01-09-2017 10:26,XYZ Corporation,1196.75,503,1197.05,5,1196.65,554991
4101,01-09-2017 10:26,XYZ Corporation,1196.75,503,1197.05,5,1196.65,554991
4102,01-09-2017 10:26,XYZ Corporation,1196.75,503,1197.05,5,1196.65,554991
4103,01-09-2017 10:26,XYZ Corporation,1196.8,634,1197.05,5,1196.65,554991
4104,01-09-2017 10:26,XYZ Corporation,1196.9,1103,1197.05,5,1196.65,554991
4105,01-09-2017 10:26,XYZ Corporation,1196.95,596,1197.7,26,1196.95,555026
4106,01-09-2017 10:26,XYZ Corporation,1196.95,596,1197.7,26,1196.95,555026
4107,01-09-2017 10:26,XYZ Corporation,1197.15,3,1197.85,5,1197.15,555033
4108,01-09-2017 10:26,XYZ Corporation,1197.15,3,1197.85,4,1197.85,555034
4109,01-09-2017 10:26,XYZ Corporation,1197.15,3,1197.85,4,1197.85,555034
4110,01-09-2017 10:26,XYZ Corporation,1197.2,4,1198,1952,1197.85,555034
4111,01-09-2017 10:26,XYZ Corporation,1197.2,1132,1197.95,26,1197.2,555039
4112,01-09-2017 10:26,XYZ Corporation,1197.25,1,1197.95,25,1197.95,555040
4113,01-09-2017 10:26,XYZ Corporation,1197.2,503,1197.95,25,1197.25,555041
4114,01-09-2017 10:26,XYZ Corporation,1197.2,494,1197.95,25,1197.2,555051
4115,01-09-2017 10:27,XYZ Corporation,1197.2,468,1197.95,24,1197.95,555078
4116,01-09-2017 10:27,XYZ Corporation,1197.2,468,1197.95,24,1197.95,555078
4117,01-09-2017 10:27,XYZ Corporation,1197.2,468,1197.95,24,1197.95,555078
4118,01-09-2017 10:27,XYZ Corporation,1197.4,468,1198,2002,1197.95,555078
4119,01-09-2017 10:27,XYZ Corporation,1197.4,1064,1198,1903,1198,555079
4120,01-09-2017 10:27,XYZ Corporation,1197.4,1064,1198,1903,1198,555079
4121,01-09-2017 10:27,XYZ Corporation,1197.15,287,1197.8,26,1197.75,555310
4122,01-09-2017 10:27,XYZ Corporation,1197.15,287,1197.8,26,1197.75,555310
4123,01-09-2017 10:27,XYZ Corporation,1197.15,2,1197.8,26,1197.15,555320
4124,01-09-2017 10:27,XYZ Corporation,1197.15,2,1197.8,26,1197.15,555320
4125,01-09-2017 10:27,XYZ Corporation,1197.15,2,1197.8,26,1197.15,555320
4126,01-09-2017 10:27,XYZ Corporation,1197.15,2,1197.8,26,1197.15,555320
4127,01-09-2017 10:27,XYZ Corporation,1197.05,2,1197.7,26,1197.15,555320
4128,01-09-2017 10:27,XYZ Corporation,1197,50,1197.15,50,1197.15,555320
4129,01-09-2017 10:27,XYZ Corporation,1197,50,1197.15,50,1197.15,555320
4130,01-09-2017 10:27,XYZ Corporation,1197,24,1197.15,50,1197,555346
4131,01-09-2017 10:27,XYZ Corporation,1197,24,1197.15,25,1197.15,555371
4132,01-09-2017 10:27,XYZ Corporation,1197,4,1197.15,25,1197,555391
4133,01-09-2017 10:27,XYZ Corporation,1197,4,1197.15,15,1197.15,555401
4134,01-09-2017 10:27,XYZ Corporation,1197,4,1197.1,43,1197.15,555401
4135,01-09-2017 10:27,XYZ Corporation,1197,4,1197.1,43,1197.15,555401
4136,01-09-2017 10:27,XYZ Corporation,1196.85,198,1197.15,15,1196.8,555484
4137,01-09-2017 10:27,XYZ Corporation,1196.85,198,1197.15,15,1196.8,555484
4138,01-09-2017 10:27,XYZ Corporation,1196.85,198,1197.15,15,1196.8,555484
4139,01-09-2017 10:27,XYZ Corporation,1197.1,600,1197.65,52,1197.9,555884
4140,01-09-2017 10:27,XYZ Corporation,1197.1,26,1197.95,26,1197.9,555884
4141,01-09-2017 10:27,XYZ Corporation,1197.1,25,1197.95,26,1197.1,555886
4142,01-09-2017 10:27,XYZ Corporation,1196.8,578,1197.75,26,1197,555941
4143,01-09-2017 10:27,XYZ Corporation,1196.8,578,1197.75,26,1197,555941
4144,01-09-2017 10:27,XYZ Corporation,1196.9,553,1197.75,26,1196.8,555966
4145,01-09-2017 10:27,XYZ Corporation,1197.25,580,1197.95,26,1197.15,555986
4146,01-09-2017 10:27,XYZ Corporation,1197.2,1113,1197.95,26,1197.25,556006
4147,01-09-2017 10:27,XYZ Corporation,1197.2,1113,1197.95,26,1197.25,556006
4148,01-09-2017 10:27,XYZ Corporation,1197.2,1063,1197.95,26,1197.2,556056
4149,01-09-2017 10:27,XYZ Corporation,1197.3,10,1197.95,16,1197.95,556216
4150,01-09-2017 10:27,XYZ Corporation,1197.3,10,1197.95,16,1197.95,556216
4151,01-09-2017 10:27,XYZ Corporation,1197.3,10,1197.95,16,1197.95,556216
4152,01-09-2017 10:27,XYZ Corporation,1197.3,10,1197.95,26,1197.95,556216
4153,01-09-2017 10:27,XYZ Corporation,1197.3,335,1197.95,26,1197.95,556376
4154,01-09-2017 10:27,XYZ Corporation,1197.3,272,1197.95,26,1197.3,556439
4155,01-09-2017 10:27,XYZ Corporation,1197.3,272,1197.95,26,1197.3,556439
4156,01-09-2017 10:27,XYZ Corporation,1197.3,272,1197.65,5,1197.3,556439
4157,01-09-2017 10:27,XYZ Corporation,1197.3,1,1197.9,26,1198,556711
4158,01-09-2017 10:27,XYZ Corporation,1197,43,1197.45,26,1197,556811
4159,01-09-2017 10:27,XYZ Corporation,1197.05,25,1197.8,26,1197.45,556836
4160,01-09-2017 10:27,XYZ Corporation,1197.05,25,1197.8,26,1197.45,556836
4161,01-09-2017 10:27,XYZ Corporation,1197.05,25,1197.8,26,1197.45,556836
4162,01-09-2017 10:27,XYZ Corporation,1197.05,25,1197.8,26,1197.45,556836
4163,01-09-2017 10:27,XYZ Corporation,1197,72,1197.8,26,1197,556866
4164,01-09-2017 10:27,XYZ Corporation,1197,72,1197.8,26,1197,556866
4165,01-09-2017 10:27,XYZ Corporation,1197,72,1197.8,26,1197,556866
4166,01-09-2017 10:27,XYZ Corporation,1197,72,1197.8,26,1197,556866
4167,01-09-2017 10:27,XYZ Corporation,1197,72,1197.8,26,1197,556866
4168,01-09-2017 10:28,XYZ Corporation,1196.95,547,1197.8,26,1196.95,556991
4169,01-09-2017 10:28,XYZ Corporation,1197.2,26,1197.95,33,1197.95,557497
4170,01-09-2017 10:28,XYZ Corporation,1197.2,26,1197.8,50,1197.95,557497
4171,01-09-2017 10:28,XYZ Corporation,1197.2,26,1197.8,50,1197.95,557497
4172,01-09-2017 10:28,XYZ Corporation,1197.2,6,1197.75,26,1197.2,557517
4173,01-09-2017 10:28,XYZ Corporation,1197.3,541,1197.8,50,1197.2,557517
4174,01-09-2017 10:28,XYZ Corporation,1197.35,600,1197.8,50,1197.2,557517
4175,01-09-2017 10:28,XYZ Corporation,1197.35,598,1197.8,50,1197.35,557519
4176,01-09-2017 10:28,XYZ Corporation,1197.45,598,1197.8,18,1197.8,557551
4177,01-09-2017 10:28,XYZ Corporation,1197.4,541,1197.8,18,1197.8,557551
4178,01-09-2017 10:28,XYZ Corporation,1197.4,541,1197.8,18,1197.8,557551
4179,01-09-2017 10:28,XYZ Corporation,1197.4,541,1197.8,18,1197.8,557551
4180,01-09-2017 10:28,XYZ Corporation,1197.4,506,1197.8,18,1197.4,557586
4181,01-09-2017 10:28,XYZ Corporation,1197.4,481,1197.8,18,1197.4,557612
4182,01-09-2017 10:28,XYZ Corporation,1197.6,41,1198,2168,1198,558212
4183,01-09-2017 10:28,XYZ Corporation,1197.75,480,1198,1868,1198,558517
4184,01-09-2017 10:28,XYZ Corporation,1197.65,1078,1198,1868,1198,558517
4185,01-09-2017 10:28,XYZ Corporation,1197.85,481,1198,1271,1198,559124
4186,01-09-2017 10:28,XYZ Corporation,1197.85,1,1198,1271,1197.85,559156
4187,01-09-2017 10:28,XYZ Corporation,1197.85,1,1198,1271,1197.85,559156
4188,01-09-2017 10:28,XYZ Corporation,1197.85,427,1198,1271,1197.85,559181
4189,01-09-2017 10:28,XYZ Corporation,1197.85,1,1198,1271,1197.85,559182
4190,01-09-2017 10:28,XYZ Corporation,1197.85,1,1198,771,1198,559682
4191,01-09-2017 10:28,XYZ Corporation,1197.85,426,1198,771,1198,559682
4192,01-09-2017 10:28,XYZ Corporation,1197.55,573,1198,771,1197.5,559717
4193,01-09-2017 10:28,XYZ Corporation,1197.5,425,1197.85,10,1197.5,559717
4194,01-09-2017 10:28,XYZ Corporation,1197.5,425,1197.85,8,1197.85,559719
4195,01-09-2017 10:28,XYZ Corporation,1197.4,1,1198,729,1198,559769
4196,01-09-2017 10:28,XYZ Corporation,1197.45,425,1197.5,3,1198,559769
4197,01-09-2017 10:28,XYZ Corporation,1197.45,425,1197.5,3,1198,559769
4198,01-09-2017 10:28,XYZ Corporation,1197.4,575,1197.5,3,1197.5,559780
4199,01-09-2017 10:28,XYZ Corporation,1197.4,575,1197.55,40,1197.5,559795
4200,01-09-2017 10:28,XYZ Corporation,1197.45,425,1198,739,1197.55,559835
4201,01-09-2017 10:28,XYZ Corporation,1197.45,425,1198,739,1197.55,559835
4202,01-09-2017 10:28,XYZ Corporation,1197.45,398,1198,739,1197.45,559862
4203,01-09-2017 10:28,XYZ Corporation,1197.45,398,1198,739,1197.45,559862
4204,01-09-2017 10:28,XYZ Corporation,1197.5,1,1198,739,1197.45,559862
4205,01-09-2017 10:28,XYZ Corporation,1197.5,1,1198,739,1197.45,559862
4206,01-09-2017 10:28,XYZ Corporation,1197.5,33,1198,748,1197.5,559912
4207,01-09-2017 10:28,XYZ Corporation,1197.45,398,1198,738,1198,559922
4208,01-09-2017 10:28,XYZ Corporation,1197.35,398,1198,738,1198,559922
4209,01-09-2017 10:28,XYZ Corporation,1197.3,6,1197.95,26,1197.35,559948
4210,01-09-2017 10:28,XYZ Corporation,1197.3,372,1197.45,30,1197.35,559948
4211,01-09-2017 10:28,XYZ Corporation,1197.3,405,1197.45,30,1197.35,559948
4212,01-09-2017 10:28,XYZ Corporation,1197.3,405,1197.45,30,1197.35,559948
4213,01-09-2017 10:28,XYZ Corporation,1197.4,321,1198,838,1197.4,560063
4214,01-09-2017 10:28,XYZ Corporation,1197.4,321,1198,853,1197.4,560063
4215,01-09-2017 10:28,XYZ Corporation,1197.5,600,1198,1053,1197.4,560113
4216,01-09-2017 10:28,XYZ Corporation,1197.45,1,1198,1053,1197.4,560113
4217,01-09-2017 10:28,XYZ Corporation,1197.65,270,1198,451,1198,560715
4218,01-09-2017 10:28,XYZ Corporation,1197.65,270,1197.95,13,1198,560715
4219,01-09-2017 10:28,XYZ Corporation,1197.95,270,1198.15,123,1198,561498
4220,01-09-2017 10:28,XYZ Corporation,1197.95,1,1198.15,123,1197.95,561548
4221,01-09-2017 10:28,XYZ Corporation,1197.95,1,1198,10,1198.15,561549
4222,01-09-2017 10:29,XYZ Corporation,1197.7,204,1198,10,1197.8,561574
4223,01-09-2017 10:29,XYZ Corporation,1197.9,81,1198.5,300,1198.5,562520
4224,01-09-2017 10:29,XYZ Corporation,1197.9,81,1198.5,299,1198.5,562521
4225,01-09-2017 10:29,XYZ Corporation,1198,50,1198.5,299,1198.5,562521
4226,01-09-2017 10:29,XYZ Corporation,1198,50,1198.45,34,1198.5,562521
4227,01-09-2017 10:29,XYZ Corporation,1198,50,1198.5,399,1198.5,562521
4228,01-09-2017 10:29,XYZ Corporation,1198,20,1198.5,399,1198,562551
4229,01-09-2017 10:29,XYZ Corporation,1198,20,1198.45,34,1198,562551
4230,01-09-2017 10:29,XYZ Corporation,1198,20,1198.45,34,1198,562551
4231,01-09-2017 10:29,XYZ Corporation,1197.85,1,1198,300,1198.5,562572
4232,01-09-2017 10:29,XYZ Corporation,1197.85,1,1198,300,1198.5,562572
4233,01-09-2017 10:29,XYZ Corporation,1197.85,1,1198,300,1198.5,562572
4234,01-09-2017 10:29,XYZ Corporation,1197.4,1,1198,398,1197.4,562624
4235,01-09-2017 10:29,XYZ Corporation,1197.3,33,1198,398,1197.4,562624
4236,01-09-2017 10:29,XYZ Corporation,1197.3,7,1197.9,26,1197.4,562651
4237,01-09-2017 10:29,XYZ Corporation,1196.6,34,1197.4,26,1196.5,562926
4238,01-09-2017 10:29,XYZ Corporation,1196.55,81,1197.4,26,1196.5,562926
4239,01-09-2017 10:29,XYZ Corporation,1196.55,81,1197.4,26,1196.5,562926
4240,01-09-2017 10:29,XYZ Corporation,1196.65,250,1197.4,26,1196.5,562926
4241,01-09-2017 10:29,XYZ Corporation,1196.7,34,1197.4,26,1196.5,562926
4242,01-09-2017 10:29,XYZ Corporation,1196.7,34,1197.4,26,1196.5,562926
4243,01-09-2017 10:29,XYZ Corporation,1196.55,81,1197.25,26,1196.5,562926
4244,01-09-2017 10:29,XYZ Corporation,1196.55,81,1197.25,26,1196.5,562926
4245,01-09-2017 10:29,XYZ Corporation,1196.55,81,1197.25,26,1196.5,562926
4246,01-09-2017 10:29,XYZ Corporation,1196.55,112,1197.25,25,1197.25,563027
4247,01-09-2017 10:29,XYZ Corporation,1196.55,112,1197.25,25,1197.25,563027
4248,01-09-2017 10:29,XYZ Corporation,1196.55,112,1197.25,25,1197.25,563027
4249,01-09-2017 10:29,XYZ Corporation,1196.75,1,1197.45,1,1197.25,563027
4250,01-09-2017 10:29,XYZ Corporation,1196.6,9,1197.45,26,1196.6,563053
4251,01-09-2017 10:29,XYZ Corporation,1196.5,6,1196.6,3,1196.75,563055
4252,01-09-2017 10:29,XYZ Corporation,1196.5,6,1196.6,3,1196.75,563055
4253,01-09-2017 10:29,XYZ Corporation,1196.5,3,1196.6,3,1196.5,563058
4254,01-09-2017 10:29,XYZ Corporation,1196.5,2,1196.6,3,1196.5,563059
4255,01-09-2017 10:29,XYZ Corporation,1196.3,22,1197.2,26,1197,563224
4256,01-09-2017 10:29,XYZ Corporation,1197,10,1197.5,47,1197,563224
4257,01-09-2017 10:29,XYZ Corporation,1197,10,1197.5,47,1197,563224
4258,01-09-2017 10:29,XYZ Corporation,1197,10,1197.5,47,1197,563224
4259,01-09-2017 10:29,XYZ Corporation,1197,10,1197.5,46,1197.5,563225
4260,01-09-2017 10:29,XYZ Corporation,1197,10,1197.5,46,1197.5,563225
4261,01-09-2017 10:29,XYZ Corporation,1197,10,1197.45,26,1197,563235
4262,01-09-2017 10:29,XYZ Corporation,1197,10,1197.5,46,1197,563235
4263,01-09-2017 10:29,XYZ Corporation,1197,10,1197.5,46,1197,563235
4264,01-09-2017 10:29,XYZ Corporation,1197,10,1197.4,34,1197,563267
4265,01-09-2017 10:29,XYZ Corporation,1197,11,1197.4,34,1197,563267
4266,01-09-2017 10:29,XYZ Corporation,1197,7,1197.4,34,1197,563293
4267,01-09-2017 10:29,XYZ Corporation,1197,11,1197.35,31,1197,563300
4268,01-09-2017 10:29,XYZ Corporation,1197,11,1197.35,31,1197,563300
4269,01-09-2017 10:29,XYZ Corporation,1196.6,10,1197.05,26,1197,563346
4270,01-09-2017 10:29,XYZ Corporation,1197,10,1197.4,29,1197,563356
4271,01-09-2017 10:29,XYZ Corporation,1196.65,28,1197,50,1197,563446
4272,01-09-2017 10:29,XYZ Corporation,1196.6,10,1197.4,26,1197,563902
4273,01-09-2017 10:29,XYZ Corporation,1197,10,1197.45,34,1197,563902
4274,01-09-2017 10:29,XYZ Corporation,1197,10,1197.45,2,1197,563902
4275,01-09-2017 10:29,XYZ Corporation,1197,10,1197.45,2,1197,563922
4276,01-09-2017 10:29,XYZ Corporation,1197.2,22,1197.45,2,1197,563922
4277,01-09-2017 10:29,XYZ Corporation,1197.2,24,1197.45,2,1197.15,564022
4278,01-09-2017 10:29,XYZ Corporation,1197.25,540,1197.5,9,1197.25,564039
4279,01-09-2017 10:29,XYZ Corporation,1197.25,1,1197.8,14,1197.8,564054
4280,01-09-2017 10:30,XYZ Corporation,1197.4,512,1197.8,4,1197.8,564091
4281,01-09-2017 10:30,XYZ Corporation,1197.4,512,1197.8,4,1197.8,564091
4282,01-09-2017 10:30,XYZ Corporation,1197.4,512,1197.8,4,1197.8,564091
4283,01-09-2017 10:30,XYZ Corporation,1197.4,512,1197.8,4,1197.8,564091
4284,01-09-2017 10:30,XYZ Corporation,1197.25,306,1197.8,4,1197.4,564298
4285,01-09-2017 10:30,XYZ Corporation,1197.25,1,1197.8,4,1197.25,564308
4286,01-09-2017 10:30,XYZ Corporation,1197.25,1,1197.8,4,1197.25,564308
4287,01-09-2017 10:30,XYZ Corporation,1197.25,1,1197.5,207,1197.25,564310
4288,01-09-2017 10:30,XYZ Corporation,1197.25,1,1197.45,34,1197.5,564325
4289,01-09-2017 10:30,XYZ Corporation,1197.1,278,1197.25,13,1197.1,564350
4290,01-09-2017 10:30,XYZ Corporation,1197.1,252,1197.25,13,1197.1,564376
4291,01-09-2017 10:30,XYZ Corporation,1197.1,245,1197.25,12,1197.25,564384
4292,01-09-2017 10:30,XYZ Corporation,1197.25,8,1197.45,34,1197.25,564396
4293,01-09-2017 10:30,XYZ Corporation,1197.1,245,1197.4,25,1197.25,564404
4294,01-09-2017 10:30,XYZ Corporation,1197.1,245,1197.4,25,1197.25,564404
4295,01-09-2017 10:30,XYZ Corporation,1197.1,245,1197.4,25,1197.25,564404
4296,01-09-2017 10:30,XYZ Corporation,1197.1,245,1197.4,25,1197.25,564404
4297,01-09-2017 10:30,XYZ Corporation,1197.1,5,1197.4,25,1197.1,564644
4298,01-09-2017 10:30,XYZ Corporation,1197,661,1197.1,15,1197.1,564649
4299,01-09-2017 10:30,XYZ Corporation,1197,661,1197.1,15,1197.1,564649
4300,01-09-2017 10:30,XYZ Corporation,1197,661,1197.1,15,1197.1,564649
4301,01-09-2017 10:30,XYZ Corporation,1197,661,1197.1,15,1197.1,564649
4302,01-09-2017 10:30,XYZ Corporation,1197,661,1197.1,15,1197.1,564649
4303,01-09-2017 10:30,XYZ Corporation,1197,649,1197.1,14,1197,564673
4304,01-09-2017 10:30,XYZ Corporation,1197,649,1197.1,14,1197,564673
4305,01-09-2017 10:30,XYZ Corporation,1197,624,1197.1,14,1197,564698
4306,01-09-2017 10:30,XYZ Corporation,1197,624,1197.1,14,1197,564698
4307,01-09-2017 10:30,XYZ Corporation,1197.1,586,1197.25,50,1197.1,564712
4308,01-09-2017 10:30,XYZ Corporation,1197.1,586,1197.25,50,1197.1,564712
4309,01-09-2017 10:30,XYZ Corporation,1197.1,585,1197.25,50,1197.1,564713
4310,01-09-2017 10:30,XYZ Corporation,1197.1,563,1197.25,50,1197.1,564736
4311,01-09-2017 10:30,XYZ Corporation,1197.15,100,1197.25,50,1197.1,564736
4312,01-09-2017 10:30,XYZ Corporation,1197.15,100,1197.25,50,1197.1,564736
4313,01-09-2017 10:30,XYZ Corporation,1197.15,83,1197.25,50,1197.15,564753
4314,01-09-2017 10:30,XYZ Corporation,1197.15,94,1197.25,50,1197.15,564753
4315,01-09-2017 10:30,XYZ Corporation,1197.15,67,1197.25,50,1197.15,564780
4316,01-09-2017 10:30,XYZ Corporation,1197.15,67,1197.25,40,1197.25,564790
4317,01-09-2017 10:30,XYZ Corporation,1197.15,67,1197.25,40,1197.25,564790
4318,01-09-2017 10:30,XYZ Corporation,1197.15,67,1197.25,40,1197.25,564790
4319,01-09-2017 10:30,XYZ Corporation,1197.15,67,1197.25,40,1197.25,564790
4320,01-09-2017 10:30,XYZ Corporation,1197.15,67,1197.25,40,1197.25,564790
4321,01-09-2017 10:30,XYZ Corporation,1197.15,67,1197.25,40,1197.25,564790
4322,01-09-2017 10:30,XYZ Corporation,1197.15,67,1197.25,40,1197.25,564790
4323,01-09-2017 10:30,XYZ Corporation,1197.15,68,1197.25,40,1197.25,564790
4324,01-09-2017 10:30,XYZ Corporation,1197.15,68,1197.25,40,1197.25,564790
4325,01-09-2017 10:30,XYZ Corporation,1197.15,68,1197.25,38,1197.25,564792
4326,01-09-2017 10:30,XYZ Corporation,1197.15,50,1197.25,38,1197.15,564810
4327,01-09-2017 10:30,XYZ Corporation,1197.15,48,1197.25,38,1197.15,564812
4328,01-09-2017 10:31,XYZ Corporation,1197.15,7,1197.25,38,1197.15,564937
4329,01-09-2017 10:31,XYZ Corporation,1197,494,1197.2,38,1197,565104
4330,01-09-2017 10:31,XYZ Corporation,1197,456,1197.25,74,1197,565142
4331,01-09-2017 10:31,XYZ Corporation,1197,456,1197.25,74,1197,565142
4332,01-09-2017 10:31,XYZ Corporation,1196.5,11,1196.85,26,1197,565659
4333,01-09-2017 10:31,XYZ Corporation,1197,10,1197.15,500,1197,565993
4334,01-09-2017 10:31,XYZ Corporation,1197,3,1197.15,500,1197,566053
4335,01-09-2017 10:31,XYZ Corporation,1196.5,11,1197.1,26,1197,566100
4336,01-09-2017 10:31,XYZ Corporation,1197,10,1197.15,500,1197,566130
4337,01-09-2017 10:31,XYZ Corporation,1197,10,1197.15,500,1197,566150
4338,01-09-2017 10:31,XYZ Corporation,1197,10,1197.15,500,1197,566160
4339,01-09-2017 10:31,XYZ Corporation,1197,10,1197.05,5,1197,566266
4340,01-09-2017 10:31,XYZ Corporation,1196.5,5,1197.15,494,1197,566438
4341,01-09-2017 10:31,XYZ Corporation,1197,10,1197.15,494,1197,566478
4342,01-09-2017 10:31,XYZ Corporation,1196.5,5,1197.15,494,1197,566538
4343,01-09-2017 10:31,XYZ Corporation,1197,10,1197.15,494,1197,566578
4344,01-09-2017 10:31,XYZ Corporation,1197,10,1197.15,464,1197.15,566613
4345,01-09-2017 10:31,XYZ Corporation,1196.5,5,1197.1,34,1197,566663
4346,01-09-2017 10:31,XYZ Corporation,1197,10,1197.1,34,1197,566733
4347,01-09-2017 10:31,XYZ Corporation,1197,5,1197.15,493,1197,566758
4348,01-09-2017 10:31,XYZ Corporation,1196.5,5,1197.15,464,1197,566763
4349,01-09-2017 10:31,XYZ Corporation,1197,10,1197.1,39,1197,566773
4350,01-09-2017 10:31,XYZ Corporation,1197,10,1197.1,5,1197,566810
4351,01-09-2017 10:31,XYZ Corporation,1197,10,1197.1,5,1197,566810
4352,01-09-2017 10:31,XYZ Corporation,1197,10,1197.1,5,1197,566851
4353,01-09-2017 10:31,XYZ Corporation,1197,11,1197.15,464,1197,566863
