Id,LotFrontage,LotArea,Street,LotShape,LotConfig,LandSlope,Neighborhood,OverallQual,OverallCond,YearBuilt,RoofStyle,BsmtQual,TotalBsmtSF,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageArea,OpenPorchSF,SalePrice
889,95,15865,Pave,IR1,Inside,Mod,NAmes,8,6,1970,Flat,TA,2217,SBrkr,2217,0,2217,2,4,1,8,1,621,207,268000
890,128,12160,Pave,Reg,Inside,Gtl,NAmes,6,4,1953,Hip,TA,1505,SBrkr,1505,0,1505,1,2,1,6,1,505,0,149500
891,60,8064,Pave,Reg,Corner,Gtl,NAmes,5,7,1949,Gable,TA,672,SBrkr,672,252,924,1,3,1,6,1,576,0,122900
892,70,11184,Pave,Reg,Inside,Gtl,Sawyer,6,5,1978,Hip,TA,918,SBrkr,918,765,1683,2,3,1,7,1,440,0,172500
893,70,8414,Pave,Reg,Inside,Gtl,Sawyer,6,8,1963,Hip,TA,1059,SBrkr,1068,0,1068,1,3,1,6,0,264,0,154500
894,NA,13284,Pave,Reg,Inside,Gtl,Sawyer,5,5,1954,Gable,Gd,1383,SBrkr,1383,0,1383,1,3,1,6,1,354,116,165000
895,64,7018,Pave,Reg,Inside,Gtl,SawyerW,5,5,1979,Gable,NA,0,SBrkr,1535,0,1535,2,4,2,8,0,400,0,118858
896,71,7056,Pave,Reg,Inside,Gtl,NAmes,6,5,1963,Hip,TA,780,SBrkr,983,813,1796,1,4,1,8,1,483,50,140000
897,50,8765,Pave,Reg,Inside,Gtl,IDOTRR,4,6,1936,Gable,TA,951,SBrkr,951,0,951,1,2,1,6,0,327,28,106500
898,64,7018,Pave,Reg,Inside,Gtl,SawyerW,5,5,1979,Gable,NA,0,SBrkr,1120,1120,2240,2,6,2,12,0,528,0,142953
899,100,12919,Pave,IR1,Inside,Gtl,NridgHt,9,5,2009,Hip,Ex,2330,SBrkr,2364,0,2364,2,2,1,11,2,820,67,611657
900,65,6993,Pave,Reg,Inside,Gtl,Sawyer,5,7,1961,Gable,TA,912,SBrkr,1236,0,1236,1,3,1,6,1,288,0,135000
901,NA,7340,Pave,IR1,Inside,Gtl,NAmes,4,6,1971,Gable,TA,858,SBrkr,858,0,858,1,2,1,4,0,684,0,110000
902,64,8712,Pave,IR1,Inside,Gtl,NAmes,5,7,1957,Hip,TA,992,SBrkr,1306,0,1306,1,2,1,5,0,756,0,153000
903,63,7875,Pave,Reg,Inside,Gtl,Gilbert,7,5,2003,Gable,Gd,783,SBrkr,807,702,1509,2,3,1,8,1,393,75,180000
904,50,14859,Pave,IR1,CulDSac,Gtl,Gilbert,7,5,2006,Hip,Gd,1670,SBrkr,1670,0,1670,2,3,1,7,1,690,60,240000
905,NA,6173,Pave,IR1,Inside,Gtl,Sawyer,5,6,1967,Gable,TA,876,SBrkr,902,0,902,1,3,1,6,0,288,0,125500
906,80,9920,Pave,Reg,Inside,Gtl,NAmes,5,5,1954,Gable,TA,1056,SBrkr,1063,0,1063,1,3,1,6,0,280,0,128000
907,116,13501,Pave,IR1,Corner,Gtl,Somerst,8,5,2006,Gable,Gd,1623,SBrkr,1636,0,1636,2,3,1,8,1,865,60,255000
908,86,11500,Pave,IR1,Inside,Gtl,Crawfor,7,7,1936,Gable,Gd,1017,SBrkr,1020,1037,2057,1,3,1,6,1,180,0,250000
909,NA,8885,Pave,IR1,Inside,Mod,Mitchel,5,5,1983,Gable,Gd,864,SBrkr,902,0,902,1,2,1,5,0,484,0,131000
910,149,12589,Pave,IR2,Inside,Gtl,Gilbert,6,5,2005,Gable,Gd,742,SBrkr,742,742,1484,2,3,1,8,1,390,24,174000
911,80,11600,Pave,Reg,Corner,Gtl,NAmes,5,5,1960,Gable,TA,1105,FuseA,1105,1169,2274,2,5,2,12,0,480,0,154300
912,NA,9286,Pave,IR1,CulDSac,Mod,CollgCr,5,7,1977,Gable,Gd,1268,SBrkr,1268,0,1268,1,3,1,5,0,252,0,143500
913,51,6120,Pave,Reg,Inside,Gtl,BrkSide,5,7,1925,Gable,TA,768,SBrkr,1015,0,1015,1,3,1,6,0,450,0,88000
914,82,6270,Pave,Reg,Inside,Gtl,Crawfor,5,6,1949,Gable,TA,1001,FuseA,1001,1001,2002,2,4,2,8,0,871,0,145000
915,30,3000,Pave,Reg,Inside,Gtl,Somerst,6,5,2009,Gable,Gd,612,SBrkr,612,612,1224,2,2,1,4,0,528,234,173733
916,21,2001,Pave,Reg,Inside,Gtl,MeadowV,4,5,1970,Gable,TA,546,SBrkr,546,546,1092,1,3,1,6,0,286,0,75000
917,50,9000,Pave,Reg,Inside,Gtl,IDOTRR,2,3,1949,Gable,TA,480,FuseA,480,0,480,0,1,1,4,0,308,0,35311
918,NA,17140,Pave,Reg,Inside,Gtl,Edwards,4,6,1956,Gable,TA,1134,FuseA,1229,0,1229,1,3,1,6,0,284,0,135000
919,103,13125,Pave,IR1,Corner,Gtl,SawyerW,7,5,1991,Gable,Ex,1104,SBrkr,912,1215,2127,2,4,1,8,1,833,192,238000
920,87,11029,Pave,IR1,Corner,Gtl,NAmes,6,8,1958,Hip,Gd,1184,SBrkr,1414,0,1414,1,3,1,6,1,601,51,176500
921,70,8462,Pave,IR1,Inside,Gtl,SawyerW,6,5,1994,Gable,Gd,928,SBrkr,936,785,1721,2,3,1,7,0,471,87,201000
922,67,8777,Pave,Reg,Inside,Gtl,Edwards,5,7,1900,Gable,TA,1272,SBrkr,1272,928,2200,2,4,2,9,0,0,70,145900
923,65,10237,Pave,Reg,Inside,Gtl,Gilbert,6,5,2005,Gable,Gd,1316,SBrkr,1316,0,1316,2,3,1,6,1,397,0,169990
924,50,8012,Pave,Reg,Inside,Gtl,SawyerW,6,5,1993,Gable,Gd,1604,SBrkr,1617,0,1617,2,2,1,5,1,533,69,193000
925,79,10240,Pave,Reg,Inside,Gtl,NWAmes,6,6,1980,Gable,Gd,1686,SBrkr,1686,0,1686,2,3,1,7,1,612,131,207500
926,NA,15611,Pave,IR1,Corner,Gtl,NWAmes,5,6,1977,Gable,Gd,1126,SBrkr,1126,0,1126,2,3,1,6,0,540,0,175000
927,93,11999,Pave,Reg,Inside,Gtl,NridgHt,8,5,2003,Hip,Gd,1181,SBrkr,1234,1140,2374,2,4,1,10,1,656,100,285000
928,NA,9900,Pave,Reg,Inside,Gtl,NWAmes,7,5,1968,Gable,TA,832,SBrkr,1098,880,1978,2,4,1,9,1,486,43,176000
929,NA,11838,Pave,Reg,Inside,Gtl,CollgCr,8,5,2001,Hip,Gd,1753,SBrkr,1788,0,1788,2,3,1,7,1,522,151,236500
930,NA,13006,Pave,IR1,Corner,Gtl,Gilbert,7,5,1997,Gable,Gd,964,SBrkr,993,1243,2236,2,4,1,8,1,642,0,222000
931,73,8925,Pave,IR1,Inside,Gtl,Timber,8,5,2007,Gable,Gd,1466,SBrkr,1466,0,1466,2,3,1,7,0,610,18,201000
932,70,9100,Pave,Reg,Inside,Gtl,NAmes,5,6,1965,Gable,TA,925,SBrkr,925,0,925,1,2,1,5,0,429,0,117500
933,84,11670,Pave,IR1,Corner,Gtl,Somerst,9,5,2006,Hip,Ex,1905,SBrkr,1905,0,1905,2,3,1,8,1,788,191,320000
934,63,8487,Pave,Reg,FR2,Gtl,CollgCr,7,5,2004,Gable,Gd,1500,SBrkr,1500,0,1500,2,3,1,6,0,570,36,190000
935,313,27650,Pave,IR2,Inside,Mod,NAmes,7,7,1960,Flat,Gd,585,SBrkr,2069,0,2069,2,4,1,9,1,505,0,242000
936,52,5825,Pave,IR1,Inside,Gtl,BrkSide,4,5,1926,Gable,Fa,600,SBrkr,747,0,747,1,1,1,5,0,528,0,79900
937,67,10083,Pave,Reg,Inside,Gtl,SawyerW,7,5,2003,Gable,Gd,1176,SBrkr,1200,0,1200,2,2,1,5,0,555,41,184900
938,75,9675,Pave,Reg,Inside,Gtl,Somerst,7,5,2005,Gable,Gd,1113,SBrkr,1113,858,1971,2,3,1,8,1,689,48,253000
939,73,8760,Pave,Reg,Inside,Gtl,CollgCr,7,5,2006,Gable,Gd,1391,SBrkr,1391,571,1962,2,3,1,7,0,868,90,239799
940,NA,24090,Pave,Reg,Inside,Gtl,ClearCr,7,7,1940,Gable,TA,1032,SBrkr,1207,1196,2403,2,4,1,10,2,349,0,244400
941,55,12640,Pave,IR1,Inside,Gtl,Mitchel,6,5,1976,Gable,TA,1728,SBrkr,1728,0,1728,2,4,2,8,0,574,0,150900
942,NA,8755,Pave,IR1,FR2,Gtl,Gilbert,7,5,1999,Gable,Gd,992,SBrkr,1022,1038,2060,2,3,1,8,1,390,0,214000
943,42,7711,Pave,IR1,Inside,Gtl,Edwards,4,3,1977,Gable,Gd,1440,SBrkr,1440,0,1440,2,4,2,8,0,0,0,150000
944,100,25000,Pave,Reg,Inside,Gtl,Mitchel,5,4,1967,Gable,TA,1632,SBrkr,1632,0,1632,2,4,2,8,0,576,0,143000
945,NA,14375,Pave,IR1,CulDSac,Gtl,Timber,6,6,1958,Gable,TA,819,FuseA,1344,0,1344,1,3,1,7,1,525,118,137500
946,98,8820,Pave,Reg,Corner,Gtl,OldTown,5,6,1890,Hip,TA,1088,SBrkr,1188,561,1869,1,2,1,7,0,456,0,124900
947,70,8163,Pave,Reg,Inside,Gtl,NAmes,5,6,1959,Gable,TA,1144,SBrkr,1144,0,1144,1,3,1,6,1,796,0,143000
948,85,14536,Pave,Reg,Inside,Gtl,Timber,8,5,2002,Hip,Gd,1616,SBrkr,1629,0,1629,2,3,1,9,1,808,252,270000
949,65,14006,Pave,IR1,Inside,Gtl,CollgCr,7,5,2002,Gable,Gd,936,SBrkr,936,840,1776,2,3,1,7,1,474,96,192500
950,78,9360,Pave,Reg,Inside,Gtl,NWAmes,6,7,1972,Hip,TA,1161,SBrkr,1381,0,1381,1,3,1,5,1,676,0,197500
951,60,7200,Pave,Reg,Inside,Gtl,NAmes,5,8,1950,Gable,TA,864,SBrkr,864,0,864,1,3,1,5,0,720,0,129000
952,60,7800,Pave,Reg,Corner,Gtl,SawyerW,5,5,1965,Gable,TA,828,SBrkr,965,0,965,1,3,1,6,0,300,0,119900
953,60,7200,Pave,Reg,Inside,Gtl,CollgCr,5,8,1972,Gable,Gd,768,SBrkr,768,0,768,1,2,1,5,0,396,0,133900
954,NA,11075,Pave,IR1,Inside,Mod,Mitchel,5,4,1969,Gable,TA,784,SBrkr,1168,800,1968,2,4,1,7,1,530,189,172000
955,35,9400,Pave,IR1,CulDSac,Gtl,Edwards,6,5,1975,Flat,Gd,945,SBrkr,980,0,980,2,4,0,4,0,0,0,127500
956,82,7136,Pave,IR1,Inside,Gtl,Crawfor,6,6,1946,Gable,Gd,979,FuseF,979,979,1958,2,4,2,8,0,492,0,145000
957,24,1300,Pave,Reg,Inside,Gtl,Blueste,6,6,1980,Gable,Gd,561,SBrkr,561,668,1229,1,2,1,5,1,462,0,124000
958,70,7420,Pave,Reg,Inside,Gtl,Sawyer,5,5,1962,Hip,TA,1057,SBrkr,1057,0,1057,1,3,1,6,0,576,0,132000
959,65,8450,Pave,Reg,Inside,Gtl,CollgCr,7,5,2003,Gable,Gd,1337,SBrkr,1337,0,1337,2,3,1,6,0,531,39,185000
960,24,2572,Pave,Reg,FR2,Gtl,Somerst,7,5,1999,Hip,Gd,696,SBrkr,696,720,1416,2,3,1,6,0,484,44,155000
961,50,7207,Pave,IR1,Inside,Gtl,BrkSide,5,7,1958,Gable,TA,858,SBrkr,858,0,858,1,2,1,4,0,0,0,116500
962,NA,12227,Pave,IR1,Corner,Gtl,NWAmes,6,7,1977,Gable,Gd,1330,SBrkr,1542,1330,2872,2,4,1,11,1,619,282,272000
963,24,2308,Pave,Reg,Corner,Gtl,NPkVill,6,6,1976,Gable,Gd,804,SBrkr,804,744,1548,2,3,1,7,1,440,0,155000
964,122,11923,Pave,IR1,Corner,Gtl,CollgCr,9,5,2007,Gable,Ex,1800,SBrkr,1800,0,1800,2,2,1,7,0,702,136,239000
965,80,11316,Pave,Reg,Corner,Gtl,Timber,7,5,2002,Gable,Gd,817,SBrkr,824,1070,1894,2,4,1,8,1,510,40,214900
966,65,10237,Pave,Reg,Inside,Gtl,Gilbert,6,5,2005,Gable,Gd,783,SBrkr,783,701,1484,2,3,1,8,1,393,72,178900
967,130,9600,Pave,IR1,Inside,Gtl,Crawfor,5,7,1940,Gable,TA,728,SBrkr,976,332,1308,1,2,1,7,2,256,70,160000
968,NA,7390,Pave,IR1,Inside,Gtl,NAmes,5,7,1955,Hip,TA,1098,SBrkr,1098,0,1098,1,3,1,6,0,260,0,135000
969,50,5925,Pave,Reg,Inside,Gtl,OldTown,3,6,1910,Gable,TA,600,SBrkr,600,368,968,1,2,1,6,0,0,0,37900
970,75,10382,Pave,Reg,Inside,Gtl,NAmes,6,5,1958,Hip,TA,588,SBrkr,1095,0,1095,1,2,1,6,0,264,0,140000
971,60,10800,Pave,Reg,Inside,Gtl,NAmes,4,4,1949,Gable,TA,720,FuseA,720,472,1192,1,4,1,6,0,0,0,135000
972,36,2268,Pave,Reg,Inside,Gtl,NridgHt,7,5,2003,Gable,Gd,764,SBrkr,764,862,1626,2,2,1,6,0,474,27,173000
973,55,7892,Pave,Reg,Inside,Gtl,SawyerW,6,5,1979,Gable,Gd,918,SBrkr,918,0,918,2,2,1,5,1,264,0,99500
974,95,11639,Pave,Reg,Corner,Gtl,Somerst,7,5,2007,Gable,Gd,1428,SBrkr,1428,0,1428,2,3,1,6,0,480,120,182000
975,60,11414,Pave,IR1,Corner,Gtl,BrkSide,7,8,1910,Gable,Gd,728,SBrkr,1136,883,2019,1,3,1,8,0,532,135,167500
976,NA,2651,Pave,Reg,FR2,Gtl,Somerst,7,5,2000,Gable,Gd,673,SBrkr,673,709,1382,2,3,1,6,0,490,50,165000
977,51,5900,Pave,IR1,Inside,Gtl,BrkSide,4,7,1923,Gable,Gd,440,FuseA,869,0,869,1,2,1,4,0,0,0,85500
978,35,4274,Pave,IR1,Inside,Gtl,Somerst,7,5,2006,Gable,Gd,1241,SBrkr,1241,0,1241,1,1,1,4,0,569,116,199900
979,68,9450,Pave,Reg,Inside,Mod,Edwards,4,5,1954,Gable,TA,894,SBrkr,894,0,894,1,3,1,5,0,400,0,110000
980,80,8816,Pave,Reg,Corner,Gtl,Sawyer,5,6,1963,Gable,TA,1121,SBrkr,1121,0,1121,1,3,1,5,0,480,80,139000
981,NA,12122,Pave,IR1,Corner,Gtl,NAmes,7,9,1961,Gable,TA,944,SBrkr,999,0,999,1,3,1,6,0,588,76,178400
982,98,12203,Pave,IR1,Corner,Gtl,NoRidge,8,5,1998,Hip,Gd,1225,SBrkr,1276,1336,2612,2,4,1,8,1,676,0,336000
983,43,3182,Pave,Reg,Inside,Gtl,Blmngtn,7,5,2007,Gable,Gd,1266,SBrkr,1266,0,1266,2,2,1,6,1,388,16,159895
984,NA,11250,Pave,Reg,Corner,Gtl,CollgCr,8,5,2002,Gable,Gd,1128,SBrkr,1149,1141,2290,2,4,1,9,1,779,0,255900
985,75,10125,Pave,Reg,Inside,Gtl,Mitchel,5,5,1977,Gable,NA,0,SBrkr,1302,432,1734,2,4,2,8,0,539,0,126000
986,68,10880,Pave,Reg,Inside,Gtl,Edwards,5,5,1950,Gable,TA,1164,SBrkr,1164,0,1164,1,3,1,5,0,240,48,125000
987,59,5310,Pave,Reg,Corner,Gtl,OldTown,6,8,1910,Hip,TA,485,SBrkr,1001,634,1635,1,2,1,5,0,255,0,117000
988,83,10159,Pave,IR1,Inside,Gtl,NridgHt,9,5,2009,Hip,Ex,1930,SBrkr,1940,0,1940,2,3,1,8,1,606,95,395192
989,NA,12046,Pave,IR1,Inside,Gtl,NWAmes,6,6,1976,Gable,TA,848,SBrkr,1118,912,2030,2,4,1,8,1,551,224,195000
990,65,8125,Pave,Reg,Inside,Gtl,Somerst,7,5,2006,Gable,Gd,770,SBrkr,778,798,1576,2,3,1,6,0,614,50,197000
991,82,9452,Pave,Reg,Inside,Gtl,NoRidge,8,5,1997,Gable,Gd,1396,SBrkr,1407,985,2392,2,3,1,7,1,870,70,348000
992,121,17671,Pave,Reg,Corner,Gtl,OldTown,8,9,1882,Gable,TA,916,SBrkr,916,826,1742,1,4,1,8,1,424,169,168000
993,80,9760,Pave,Reg,Inside,Mod,NAmes,6,8,1964,Hip,TA,822,SBrkr,1020,831,1851,2,3,1,7,1,440,42,187000
994,68,8846,Pave,Reg,Inside,Gtl,CollgCr,6,5,2005,Gable,Gd,750,SBrkr,750,750,1500,2,3,1,6,0,564,35,173900
995,96,12456,Pave,Reg,FR2,Gtl,NridgHt,10,5,2006,Hip,Ex,1700,SBrkr,1718,0,1718,2,3,1,7,1,786,48,337500
996,51,4712,Pave,IR1,Inside,Mod,BrkSide,4,7,1946,Gable,TA,747,SBrkr,774,456,1230,1,3,1,5,0,305,57,121600
997,NA,10659,Pave,IR1,Inside,Gtl,NAmes,5,6,1961,Hip,TA,1050,SBrkr,1050,0,1050,1,3,1,6,0,368,319,136500
998,NA,11717,Pave,IR1,Inside,Gtl,NWAmes,6,6,1970,Hip,TA,1442,SBrkr,1442,0,1442,2,2,1,6,1,615,0,185000
999,60,9786,Pave,Reg,Inside,Gtl,IDOTRR,3,4,1922,Hip,TA,1007,SBrkr,1077,0,1077,1,3,1,6,1,210,100,91000
1000,64,6762,Pave,Reg,Inside,Gtl,CollgCr,7,5,2006,Gable,Gd,1187,SBrkr,1208,0,1208,2,2,1,6,0,632,61,206000
1001,74,10206,Pave,Reg,Corner,Gtl,Edwards,3,3,1952,Flat,NA,0,FuseF,944,0,944,1,2,1,4,0,528,0,82000
1002,60,5400,Pave,Reg,Corner,Gtl,OldTown,5,6,1920,Gable,Fa,691,FuseA,691,0,691,1,2,1,4,0,216,20,86000
1003,75,11957,Pave,IR1,Inside,Gtl,Somerst,8,5,2006,Gable,Gd,1574,SBrkr,1574,0,1574,2,3,1,7,1,824,104,232000
1004,NA,11500,Pave,IR1,Corner,Gtl,NWAmes,5,6,1976,Gable,TA,1680,SBrkr,1680,0,1680,2,4,2,8,0,528,0,136905
1005,43,3182,Pave,Reg,Inside,Gtl,Blmngtn,7,5,2005,Gable,Gd,1346,SBrkr,1504,0,1504,2,1,1,7,1,457,0,181000
1006,65,8385,Pave,Reg,Inside,Gtl,CollgCr,5,8,1977,Gable,Gd,985,SBrkr,985,0,985,2,3,1,6,0,328,0,149900
1007,NA,12155,Pave,IR3,Inside,Gtl,NAmes,6,3,1970,Gable,Gd,1657,SBrkr,1657,0,1657,2,3,1,7,1,484,0,163500
1008,21,2217,Pave,Reg,Inside,Gtl,MeadowV,4,4,1970,Gable,TA,546,SBrkr,546,546,1092,1,3,1,6,0,286,0,88000
1009,43,12118,Pave,IR1,CulDSac,Gtl,Mitchel,7,5,2004,Hip,Ex,1710,SBrkr,1710,0,1710,2,3,1,7,1,550,48,240000
1010,60,6000,Pave,Reg,Inside,Gtl,SWISU,5,5,1926,Gable,TA,1008,SBrkr,1008,0,1522,2,4,1,7,0,0,0,102000
1011,115,21286,Pave,Reg,Inside,Gtl,Sawyer,5,5,1948,Gable,TA,720,SBrkr,720,551,1271,2,4,1,7,1,312,0,135000
1012,75,9825,Pave,Reg,Inside,Gtl,Edwards,5,5,1965,Hip,NA,0,SBrkr,1664,0,1664,2,4,2,8,0,0,0,100000
1013,55,10592,Pave,Reg,Inside,Gtl,Crawfor,6,7,1923,Hip,TA,602,SBrkr,900,602,1502,1,3,1,7,2,180,0,165000
1014,60,7200,Pave,Reg,Inside,Gtl,OldTown,5,4,1910,Hip,TA,1022,SBrkr,1022,0,1022,1,2,1,4,0,280,30,85000
1015,60,11664,Pave,Reg,Inside,Gtl,NAmes,6,5,1948,Gable,TA,1082,SBrkr,1082,0,1082,1,2,1,5,1,240,130,119200
1016,70,8400,Pave,Reg,Inside,Gtl,NWAmes,8,6,2001,Gable,Gd,810,SBrkr,810,855,1665,2,3,1,6,0,528,45,227000
1017,73,11883,Pave,Reg,Inside,Gtl,CollgCr,7,5,1996,Hip,Gd,1504,SBrkr,1504,0,1504,2,3,1,6,1,478,66,203000
1018,NA,5814,Pave,IR1,CulDSac,Gtl,StoneBr,8,5,1984,Gable,Gd,1220,SBrkr,1360,0,1360,1,1,1,4,1,565,0,187500
1019,NA,10784,Pave,IR1,FR2,Gtl,Gilbert,7,5,1991,Gable,Gd,384,SBrkr,802,670,1472,2,3,1,7,1,402,0,160000
1020,43,3013,Pave,Reg,Inside,Gtl,Blmngtn,7,5,2005,Gable,Gd,1362,SBrkr,1506,0,1506,2,2,1,6,1,440,20,213490
1021,60,7024,Pave,Reg,Inside,Gtl,Edwards,4,5,2005,Gable,Gd,1132,SBrkr,1132,0,1132,1,2,1,5,0,451,64,176000
1022,64,7406,Pave,Reg,Inside,Gtl,CollgCr,7,5,2006,Gable,Gd,1199,SBrkr,1220,0,1220,2,2,1,6,0,632,54,194000
1023,52,9439,Pave,Reg,Inside,Gtl,OldTown,5,5,1930,Gable,TA,912,FuseA,912,336,1248,1,2,1,6,0,160,0,87000
1024,43,3182,Pave,Reg,Inside,Gtl,Blmngtn,7,5,2005,Gable,Gd,1346,SBrkr,1504,0,1504,2,2,1,7,1,437,20,191000
1025,NA,15498,Pave,IR1,Corner,Gtl,Timber,8,6,1976,Hip,Gd,1565,SBrkr,2898,0,2898,2,2,1,10,1,665,72,287000
1026,70,7700,Pave,Reg,Corner,Gtl,CollgCr,5,5,1972,Gable,TA,882,SBrkr,882,0,882,1,3,1,5,0,461,0,112500
1027,73,9300,Pave,Reg,Inside,Gtl,NAmes,5,5,1960,Gable,TA,1268,SBrkr,1264,0,1264,1,3,1,6,2,461,0,167500
1028,71,9520,Pave,IR1,Inside,Gtl,Timber,8,5,2007,Gable,Gd,1638,SBrkr,1646,0,1646,2,3,1,7,1,800,44,293077
1029,79,9492,Pave,Reg,Inside,Gtl,NAmes,5,5,1941,Gable,TA,768,SBrkr,968,408,1376,1,3,1,6,1,240,0,105000
1030,21,1680,Pave,Reg,Inside,Gtl,BrDale,6,7,1972,Gable,TA,672,SBrkr,672,546,1218,1,3,1,7,0,264,28,118000
1031,NA,7082,Pave,Reg,Inside,Gtl,SWISU,5,8,1916,Gable,TA,686,SBrkr,948,980,1928,2,5,2,10,0,0,0,160000
1032,102,15863,Pave,Reg,Corner,Gtl,SWISU,7,3,1920,Gable,TA,824,SBrkr,1687,998,3082,2,5,1,12,2,672,63,197000
1033,NA,14541,Pave,IR1,Corner,Gtl,NoRidge,8,7,1993,Gable,Gd,1338,SBrkr,1352,1168,2520,2,5,1,10,1,796,55,310000
1034,NA,8125,Pave,Reg,Inside,Gtl,CollgCr,7,5,2002,Gable,Gd,1654,SBrkr,1654,0,1654,2,3,1,6,0,900,136,230000
1035,50,6305,Pave,Reg,Inside,Gtl,Crawfor,5,7,1938,Gable,Fa,920,SBrkr,954,0,954,1,2,1,5,1,240,0,119750
1036,NA,11500,Pave,IR1,CulDSac,Gtl,Edwards,4,3,1957,Gable,NA,0,SBrkr,845,0,845,1,3,1,5,0,290,0,84000
1037,89,12898,Pave,IR1,Inside,Gtl,Timber,9,5,2007,Hip,Ex,1620,SBrkr,1620,0,1620,2,2,1,6,1,912,0,315500
1038,NA,9240,Pave,Reg,Inside,Gtl,CollgCr,8,5,2001,Gable,Gd,1055,SBrkr,1055,1208,2263,2,3,1,7,1,905,45,287000
1039,21,1533,Pave,Reg,Inside,Gtl,MeadowV,4,6,1970,Gable,TA,546,SBrkr,798,546,1344,1,3,1,6,1,0,0,97000
1040,21,1477,Pave,Reg,Inside,Gtl,MeadowV,4,4,1970,Gable,Gd,630,SBrkr,630,0,630,1,1,1,3,0,286,0,80000
1041,88,13125,Pave,Reg,Corner,Gtl,Sawyer,5,4,1957,Gable,TA,1134,SBrkr,1803,0,1803,2,3,1,8,1,484,0,155000
1042,NA,9130,Pave,Reg,Inside,Gtl,NWAmes,6,8,1966,Hip,TA,800,SBrkr,800,832,1632,1,4,1,7,0,484,40,173000
1043,34,5381,Pave,IR1,Inside,Gtl,NridgHt,6,5,2005,Gable,Gd,1306,SBrkr,1306,0,1306,2,1,1,5,1,624,63,196000
1044,86,11839,Pave,Reg,Inside,Gtl,SawyerW,7,5,1990,Hip,Gd,1475,SBrkr,1532,797,2329,2,4,1,10,1,514,121,262280
1045,80,9600,Pave,Reg,Inside,Gtl,NWAmes,8,5,1981,Hip,Gd,2524,SBrkr,2524,0,2524,2,4,1,9,1,542,120,278000
1046,NA,13680,Pave,IR1,CulDSac,Gtl,Edwards,3,5,1955,Hip,NA,0,FuseA,1733,0,1733,2,4,1,8,1,452,0,139600
1047,85,16056,Pave,IR1,Inside,Gtl,StoneBr,9,5,2005,Hip,Ex,1992,SBrkr,1992,876,2868,3,4,1,11,1,716,108,556581
1048,57,9245,Pave,IR2,Inside,Gtl,CollgCr,5,5,1994,Gable,Gd,990,SBrkr,990,0,990,1,3,1,5,0,672,0,145000
1049,100,21750,Pave,Reg,Inside,Gtl,Mitchel,5,4,1960,Hip,NA,0,SBrkr,1771,0,1771,1,3,1,9,1,336,0,115000
1050,60,11100,Pave,Reg,Inside,Gtl,Edwards,4,7,1946,Gable,NA,0,SBrkr,930,0,930,1,2,1,6,0,308,0,84900
1051,73,8993,Pave,IR1,Inside,Gtl,Gilbert,7,5,2007,Gable,Gd,1302,SBrkr,1302,0,1302,2,3,1,6,0,436,22,176485
1052,103,11175,Pave,IR1,Corner,Gtl,CollgCr,7,5,2007,Gable,Gd,1316,SBrkr,1316,0,1316,2,3,1,6,1,440,20,200141
1053,100,9500,Pave,Reg,Corner,Gtl,NAmes,6,6,1964,Gable,TA,816,SBrkr,1127,850,1977,1,4,1,9,1,540,52,165000
1054,68,8562,Pave,Reg,Inside,Mod,Edwards,5,6,1957,Hip,TA,1216,FuseA,1526,0,1526,1,4,1,7,1,364,78,144500
1055,90,11367,Pave,Reg,Corner,Gtl,CollgCr,8,5,2002,Gable,Gd,1065,SBrkr,1091,898,1989,2,3,1,7,1,586,60,255000
1056,104,11361,Pave,Reg,Inside,Gtl,NWAmes,6,5,1976,Gable,Gd,1193,SBrkr,1523,0,1523,2,3,1,7,1,478,0,180000
1057,43,7052,Pave,IR1,Inside,Gtl,NridgHt,7,5,2005,Gable,Gd,1364,SBrkr,1364,0,1364,2,2,1,6,1,484,36,185850
1058,NA,29959,Pave,IR2,FR2,Gtl,NoRidge,7,6,1994,Gable,Gd,973,SBrkr,979,871,1850,2,3,1,7,1,467,98,248000
1059,96,11308,Pave,IR1,Inside,Gtl,NridgHt,9,5,2008,Gable,Ex,1104,SBrkr,1130,1054,2184,2,3,1,10,1,836,102,335000
1060,NA,11275,Pave,IR1,Corner,Mod,Crawfor,6,7,1932,Gable,TA,854,SBrkr,1096,895,1991,1,3,1,7,1,432,0,220000
1061,41,4920,Pave,Reg,Inside,Gtl,StoneBr,8,5,2001,Gable,Gd,1338,SBrkr,1338,0,1338,2,2,1,6,0,582,0,213500
1062,120,18000,Grvl,Reg,Inside,Gtl,IDOTRR,3,4,1935,Gable,TA,894,SBrkr,894,0,894,1,2,1,6,0,1248,20,81000
1063,85,13600,Pave,Reg,Inside,Gtl,OldTown,5,5,1900,Gable,TA,662,SBrkr,1422,915,2337,2,5,2,10,0,560,57,90000
1064,50,6000,Pave,Reg,Inside,Gtl,OldTown,6,6,1925,Gable,TA,1103,SBrkr,1103,0,1103,1,2,1,5,1,440,120,110500
1065,NA,11000,Pave,IR1,CulDSac,Gtl,NAmes,5,6,1966,Gable,TA,1154,SBrkr,1154,0,1154,1,3,1,6,1,480,58,154000
